id,round,subject,category,keyword,score,level,reason,question
q-107-3-1,107회 3교시,송배전공학,발송배전,전기방식電氣防飯,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,전기방식(電氣防飯)에 대하여 설명하시오
q-108-1-9,108회 1교시,송배전공학,발송배전,검측업무기본수행방향,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,공사감리업무수행시공사관리단계에서의검측업무기본수행방향및검측절차에대해설명하시오.
q-110-1-12,110회 1교시,송배전공학,발송배전,수용가측면,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,수용가측면에서의Flicker대책을설명하시오.
q-111-3-2,111회 3교시,송배전공학,발송배전,자동전압조절장치avr,23,standard,개념형 표현 1 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,자동전압조절장치(AVR)의동작특성에관하여설명하시오.
q-112-1-5,112회 1교시,송배전공학,발송배전,대용량유입식변압기,23,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,대용량 유입식변압기의 기계적보호장치인 부흐홀쯔계전기와 충격압력계전기를 비교 설명하시오.
q-113-1-5,113회 1교시,송배전공학,발송배전,핑galloping현상,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,갤로핑(Galloping)현상의원인및대책에대하여설명하시오.
q-114-4-4,114회 4교시,송배전공학,발송배전,전력수요관리,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,전력수요관리의유형을일부하변동곡선에적용하여설명하시오.
q-117-1-2,117회 1교시,송배전공학,발송배전,가공송전선로절연간격,23,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"154kV 가공송전선로 설계 시 적용되는 표준절연간격, 최소절연간격 및 이상시 절연 간격에 대하여 설명하시오."
q-118-1-3,118회 1교시,송배전공학,발송배전,열효율,23,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,기력발전소의열효율에영향을미치는요소들에대하여설명하시오.
q-118-2-4,118회 2교시,송배전공학,발송배전,전력품질,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,전력품질의정의와평가지표에대하여설명하시오.
q-118-3-4,118회 3교시,송배전공학,발송배전,애자염진해,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,전선로나변전소에사용되는애자의염진해대책에대하여설명하시오.
q-119-2-4,119회 2교시,송배전공학,발송배전,법적인측면2열공급측면3전기공급측면,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,"집단에너지사업과구역전기사업을각각설명하고,1)법적인측면,2)열공급측면,3)전기공급측면,4)전기판매측면에서비교하여설명하시오."
q-121-1-11,121회 1교시,송배전공학,발송배전,고압케이블단면적,23,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,단락전류에견딜수있는고압케이블의도체단면적(최소치)을구하기위해적용해야할사항을설명하시오.
q-122-1-5,122회 1교시,송배전공학,발송배전,부하응답모델,23,standard,개념형 표현 1 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,부하의특성과동작을특정짓는부하모델중부하응답모델에대하여설명하시오.
q-124-1-2,124회 1교시,송배전공학,발송배전,한국형RE100,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,한국형RE100제도의필요성및주요이행방법을설명하시오.
q-125-1-3,125회 1교시,송배전공학,발송배전,전력구종합감시시스템,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,전력구종합감시시스템의구성설비및관리항목을설명하시오.
q-125-1-6,125회 1교시,송배전공학,발송배전,열효율,23,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,기력발전에서열효율에영향을미치는요소를설명하시오.
q-125-2-3,125회 2교시,송배전공학,발송배전,디지털변전소,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,IEC61850에따른디지털변전소의구성방법및주요장치에대하여설명하시오.
q-126-1-11,126회 1교시,송배전공학,발송배전,소규모전력,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,"소규모전력중개사업의필요성,거래흐름도및활성화방안에대하여설명하시오."
q-126-2-6,126회 2교시,송배전공학,발송배전,PT,23,standard,개념형 표현 3 · 핵심 주제 4 · 답안키워드 개념형 · 서술형 요구 · 기본개념 키워드,"비접지보호에사용하는GPT의개요와CLR의사용목적을설명하고,22.9kV에사용하는CLR의크기(Ω)와용량(kW)을구하시오. ※ ."
q-126-4-6,126회 4교시,송배전공학,발송배전,전기품질,23,standard,개념형 표현 3 · 핵심 주제 2 · 서술형 요구 · 계산형 신호 1,"전기품질과관련한다음사항을설명하시오.1)플리커의시감도곡선,불유쾌한계곡선,크기,기준,경감대책2)순간전압강하발생원인,영향,경감대책 ※ ."
q-127-1-1,127회 1교시,송배전공학,발송배전,유전율·투자율,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,"유전율(Permittivity,ε)과투자율(Permeability,μ)을비교하여설명하시오."
q-127-1-13,127회 1교시,송배전공학,발송배전,STACIR/AW,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,"초내열알루미늄피복인바심알루미늄합금연선(STACIR/AW)의특성을설명하고,강심알루미늄연선(ACSR)A480(R)과A480(C)의차이및용도를설명하시오. ※ ."
q-128-3-1,128회 3교시,송배전공학,발송배전,수용가특고압수전설비정전작업,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,수용가특고압수전설비정전작업시고려해야할사항중다음의각항목을설명하시오.1)정전작업시안전조치2)정전작업상태유지절차3)정전작업순서4)정전작업시조치사항5)중대재해처벌등에관한법률(중대재해처벌법)
q-128-4-2,128회 4교시,송배전공학,발송배전,반영하여안정적이고경제적인전력공급,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,우리나라의지정학적요건및전력수요의특수성을반영하여안정적이고경제적인전력공급을위한발전소를건설하는경우발전방식별주요고려사항을설명하시오.
q-129-4-2,129회 4교시,송배전공학,발송배전,한국형RE100,23,standard,개념형 표현 3 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구 · 수치 다수,한국형RE100제도(K-RE100)에대하여다음을설명하시오.(1)개요(2)필요성(3)이행수단
q-132-1-10,132회 1교시,송배전공학,발송배전,배전자동화,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,배전자동화시스템의주요기능에대하여설명하시오.
q-132-1-13,132회 1교시,송배전공학,발송배전,고압유도전동기,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,고압유도전동기의보호방식에대하여설명하시오.
q-135-1-10,135회 1교시,송배전공학,발송배전,가변속양수발전,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,가변속양수발전과일반양수발전을비교하여설명하시오.
q-136-1-3,136회 1교시,송배전공학,발송배전,암모니아혼소발전,23,standard,개념형 표현 2 · 핵심 주제 1 · 답안키워드 개념형 · 서술형 요구,암모니아혼소발전의장‧ 단점에대하여설명하시오.
q-107-1-7,107회 1교시,계통공학,발송배전,전압이너무높거나낮,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력계통에서 전압 이 너무 높거나 낮을 경우 나타나는 현상을 전력공급자 측 면에서 설명하시오
q-107-2-5,107회 2교시,계통공학,발송배전,안정도향상대책,22,standard,개념형 표현 2 · 핵심 주제 2 · 서술형 요구,전력계통의 안정도 향상대책에 대하여 설명하시오.
q-110-2-3,110회 2교시,계통공학,발송배전,중성점잔류전압,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,3상송전계통에서중성점잔류전압에대하여설명하시오.
q-110-4-2,110회 4교시,계통공학,발송배전,분산전원,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,분산형전원의전력계통연계시고려사항중FRT(FaultRideThrough)에대하여설명하시오.
q-112-4-6,112회 4교시,계통공학,발송배전,분산전원,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,분산형전원 배전계통 연계 기준에서 비정상 전압 혹은 비정상 주파수 발생 시 분산형 전원의 분리기준(시간)을 설명하시오.
q-115-4-5,115회 4교시,계통공학,발송배전,과도안정도,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"전력계통의과도안정도해석에서다음을설명하시오.a)2회선중1선로의고장시,일정시간후고장난1회선이차단되었을경우등면적법으로안정도를판별하는방법b)임계고장제거시간(criticalclearingtime)"
q-117-1-10,117회 1교시,계통공학,발송배전,분산전원,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,분산형전원의 계통연계 시 고려사항을 설명하시오.
q-117-3-5,117회 3교시,계통공학,발송배전,전압안정도,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전압 안정도를 P-V곡선을 이용하여 설명하시오.
q-122-4-2,122회 4교시,계통공학,발송배전,안정도향상대책,22,standard,개념형 표현 2 · 핵심 주제 2 · 서술형 요구,전력계통의안정도향상대책에대하여설명하시오.
q-129-2-3,129회 2교시,계통공학,발송배전,전압안정도,22,standard,개념형 표현 2 · 핵심 주제 2 · 서술형 요구,"P-V곡선및Q-V곡선을이용하여전압안정도를해석하고,전압안정도향상대책을설명하시오."
q-129-3-1,129회 3교시,계통공학,발송배전,전력계통신뢰도,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,재생에너지등분산형전원의증가에따른전력계통의신뢰도확보를위하여수립된분산형전원의배전계통연계기술기준에대하여다음을설명하시오.(1)동기화변수제한범위(2)전압과주파수의비정상상태운전지속시간및분리시간(3)전기품질(4)순시전압변동
q-129-3-5,129회 3교시,계통공학,발송배전,주파수변경운전,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,60Hz기기를50Hz에서운전할경우변압기와전동기의변화에대하여설명하시오.
q-129-4-1,129회 4교시,계통공학,발송배전,자동발전제어agcautomatic,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"자동발전제어(AGC:AutomaticGenerationControl)에대하여설명하고,계통의운전상태(정상상태,비상상태,복구상태)에따른AGC운용방법을설명하시오."
q-130-3-6,130회 3교시,계통공학,발송배전,전압안정도,22,standard,개념형 표현 2 · 핵심 주제 2 · 서술형 요구,전력계통의전압안정도에대하여다음을설명하시오.1)모델계통활용P-V곡선유도및해석2)I-V곡선및Q-V곡선에의한전압안정도해석3)전압안정도향상대책2-2
q-131-1-7,131회 1교시,계통공학,발송배전,3권선변압기결선,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,송변전계통에사용되는전력용3권선변압기의결선을Y-Y-△로하는이유를설명하시오.
q-133-1-12,133회 1교시,계통공학,발송배전,전압무효전력,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력계통의전압무효전력의조정방법에대하여설명하시오.
q-133-1-7,133회 1교시,계통공학,발송배전,중성점잔류전압,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,3상송전계통에서중성점잔류전압에대하여설명하시오.
q-133-3-4,133회 3교시,계통공학,발송배전,전력계통신뢰도,22,standard,개념형 표현 2 · 핵심 주제 2 · 서술형 요구,"전기공급신뢰도와품질을평가하는지표인SAIFI(SystemAverageInterruptionFrequencyIndex),SAIDI(SystemAverageInterruptionDurationIndex)에대하여설명하고순간정전및순간저전압에의한피해를저감하기위한전원측및부하측대책을각각설명하시오."
q-133-4-4,133회 4교시,계통공학,발송배전,배전계통,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,배전계통에서OLS(OpenLoopSystem)와CLS(ClosedLoopSystem)에대하여설명하시오.
q-137-1-1,137회 1교시,계통공학,발송배전,분산전원,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,「분산형전원배전계통연계기술」의내용중다음사항에대하여설명하시오.1)단순병렬2)역송병렬3)단독운전(Islanding)상태4)자립운전(Stand-Alone)상태
q-108-3-5,108회 3교시,발전공학,발송배전,해상풍력발전,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"해상풍력제어시스템의제어요소중정상한계내에서통제하고,유지해야할항목에대하여설명하시오."
q-112-1-10,112회 1교시,발전공학,발송배전,배압식터빈,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,배압식 터빈에 대하여 설명하시오.
q-113-4-1,113회 4교시,발전공학,발송배전,경제부하배분,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,화력발전소의연료비특성을설명하시오.
q-115-1-13,115회 1교시,발전공학,발송배전,발전기,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,발전기의전력(PG)-주파수(f)특성과부하의전력(PL)-주파수(f)특성에대하여설명하시오.
q-119-3-1,119회 3교시,발전공학,발송배전,발전기,22,standard,개념형 표현 2 · 핵심 주제 6 · 서술형 요구 · 계산형 신호 1,"발전기자기여자현상의정의및방지대책을기술하고,송전전압345kV"
q-122-1-1,122회 1교시,발전공학,발송배전,화력발전,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,화력발전소에사용되는다음의용어에대하여각각설명하시오. 1)증분연료비(IncrementalFuelCostofGeneration) 2)등증분연료비운전(OperationforEqualIncrementalFuelCost)
q-122-1-2,122회 1교시,발전공학,발송배전,추기복수식터빈,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,기력발전에사용되는추기복수식터빈과추기배압식터빈에대하여각각설명하시오.
q-126-1-13,126회 1교시,발전공학,발송배전,원자력발전,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"화력발전소와원자력발전소의동기속도를설명하고,동기속도가다른이유와화력발전소에서재생사이클을설명하시오. ※ ."
q-127-3-4,127회 3교시,발전공학,발송배전,발전기,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,발전기회전자권선의층간단락확인방법을운전중인경우와정지중인경우로구분하여설명하시오.
q-128-1-11,128회 1교시,발전공학,발송배전,발전기,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,발전기의유효전력()-주파수(ｆ)특성과부하의유효전력()-주파수(ｆ)특성에대하여설명하시오.
q-131-2-1,131회 2교시,발전공학,발송배전,화력발전,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"해외에화력발전소를신규건설시,타당성조사의업무수행사항및경제성분석방법을설명하시오."
q-136-3-1,136회 3교시,발전공학,발송배전,발전기,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,발전기에서발생할수있는아래비정상운전에대하여설명하시오.1)비동기운전(계자상실)2)동기발전기의동기전동기화운전3)비정상주파수운전4)불평형부하운전
q-104-1-13,104회 1교시,송배전공학,발송배전,CT,22,standard,개념형 표현 2 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구 · 수치 다수,아래그림의다분기모선의F1점사고시모선보호용비율차동계전방식(Partialdifferentialprotection(87B))에대하여설명하시오. F1 87B1 87B2 N.OCB3N.CCB1 N.CCB2 Ⅰ1 Ⅰ Ⅰ2 BUS1 BUS2 P1+Q1 P2+Q2 T/L#1 T/L#2
q-104-2-5,104회 2교시,송배전공학,발송배전,변압기,22,standard,개념형 표현 3 · 핵심 주제 5 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 3,345kV변전소에서변압기1차측과전류계전기정정시다음사항을설명하시오.(1)여자돌입전류를고려한Digital계전기와Analog계전기에서정한시정정차이점(2)여자돌입전류메커니즘(Mechanism)및발생원인
q-107-1-6,107회 1교시,송배전공학,발송배전,가공송전선,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,가공송전선의 진동과 도약을 감소시키는 방법을 설명하시오.
q-110-1-1,110회 1교시,송배전공학,발송배전,정현파,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,정현파의실효값과평균값의의미를설명하시오.
q-110-3-5,110회 3교시,송배전공학,발송배전,전력케이블,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,전력케이블의트리(Tree)현상에대하여설명하시오.
q-111-1-12,111회 1교시,송배전공학,발송배전,AMI,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"자동검침시스템인AMR과,첨단검침인프라AMI에대하여설명하시오."
q-112-1-1,112회 1교시,송배전공학,발송배전,지중케이블,22,standard,개념형 표현 2 · 핵심 주제 2 · 서술형 요구,지중케이블의 고장점 탐색 방법 중 머레이루프법(Murray Loop Method)에 대하여 설명하시오.
q-112-1-3,112회 1교시,송배전공학,발송배전,중성점잔류전압,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,송전선로에서 발생되는 중성점 잔류전압에 대하여 설명하시오.
q-113-1-10,113회 1교시,송배전공학,발송배전,피뢰기,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,피뢰기에관한다음의용어를설명하시오.1)정격전압2)제한전압3)방전전류4)상용주파방전개시전압5)충격방전개시전압2-1
q-113-3-4,113회 3교시,송배전공학,발송배전,가공송전선로,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,가공송전선로의이도측정법에대하여설명하시오.
q-114-4-2,114회 4교시,송배전공학,발송배전,PWR,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,가압수형원자로(PWR)와비등수형원자로(BWR)에대하여설명하시오.
q-115-1-1,115회 1교시,송배전공학,발송배전,CT,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,Faraday의전자유도법칙(lawofelectromagneticinduction)을설명하시오.
q-115-1-2,115회 1교시,송배전공학,발송배전,가공전선,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,가공전선의굵기결정시검토사항을설명하시오.
q-117-1-13,117회 1교시,송배전공학,발송배전,고조파,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,고조파 전류에 의한 장해를 설명하시오.
q-119-1-1,119회 1교시,송배전공학,발송배전,유전율,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,투자율(Permeability)과유전율(Permittivity)에대하여설명하시오.
q-119-1-7,119회 1교시,송배전공학,발송배전,가공송전선로,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,가공송전선로에서사용되는스페이서댐퍼(SpacerDamper)유지보수에사용되는공법중스페이서지그(SpacerJig)공법을설명하시오.
q-120-2-3,120회 2교시,송배전공학,발송배전,유도장해,22,standard,개념형 표현 2 · 핵심 주제 2 · 서술형 요구,송전선로에서발생하는유도장해의원인과대책을설명하시오.
q-121-3-5,121회 3교시,송배전공학,발송배전,주접지망,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"발전소나변전소의주접지망(MainMesh)설계시설계순서를나열하고,그내용을설명하시오."
q-122-1-4,122회 1교시,송배전공학,발송배전,AMI,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,AMI(AdvancedMeteringInfrastructure)연계BTM(BehindTheMeter)서비스에대하여설명하시오.
q-123-1-8,123회 1교시,송배전공학,발송배전,접지전극을병렬로접지,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"접지전극을병렬로접지할때집합계수η의의미를설명하고,그림과같이반경이r(m)인반구형전극을d(m)간격으로이격하여설치할경우η를반경r과간격d의함수로나타내고그특성을설명하시오."
q-123-3-2,123회 3교시,송배전공학,발송배전,ESS,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,"경수감속가압수형원자로(PressurizedWaterReactor,PWR)와중수감속가압중수형원자로(CanadianDeuteriumNaturalUraniumReactor,CANDU)에대하여설명하시오."
q-123-4-6,123회 4교시,송배전공학,발송배전,전압변동률,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,변압기무부하시험및단락시험을설명하고이를통한변압기정수와전압변동률을설명하시오. ※ .
q-125-2-4,125회 2교시,송배전공학,발송배전,역률,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,역률개선효과를관련수식을이용하여설명하시오.
q-129-1-8,129회 1교시,송배전공학,발송배전,가공송전선,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,가공송전선의이도측정방법4가지를설명하시오.
q-130-1-7,130회 1교시,송배전공학,발송배전,가공송전선로,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,가공송전선로의활선상태에서불량현수애자검출방법에대하여설명하시오.
q-131-1-1,131회 1교시,송배전공학,발송배전,자기여자현상,22,standard,개념형 표현 2 · 핵심 주제 2 · 서술형 요구,유도전동기의자기여자현상과그대책에대하여설명하시오.
q-133-1-10,133회 1교시,송배전공학,발송배전,변압기비율차동보호,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,변압기의내부고장보호를위해비율차동계전기를사용할경우고려사항에대하여설명하시오.
q-134-1-12,134회 1교시,송배전공학,발송배전,가공송전선,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,가공송전선에서발생할수있는부식에대하여설명하시오.
q-134-4-1,134회 4교시,송배전공학,발송배전,공급하기위하여배전선,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,신도시에전력을공급하기위하여배전선로를신설할경우고려사항에대하여설명하시오.
q-134-4-5,134회 4교시,송배전공학,발송배전,콘덴서개폐,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,콘덴서의개폐서지에대하여설명하시오.
q-136-1-7,136회 1교시,송배전공학,발송배전,전압변동률,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,변압기의전압변동률에대하여설명하시오.
q-136-1-8,136회 1교시,송배전공학,발송배전,계전기부담,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,계전기부담(Burden)에대하여설명하시오.
q-136-4-2,136회 4교시,송배전공학,발송배전,계기용변류기,22,standard,개념형 표현 1 · 핵심 주제 3 · 답안키워드 개념형 · 서술형 요구,계기용변류기(CT)의철심포화시2차측전류및전압의변화에대하여설명하시오.
q-114-4-6,114회 4교시,계통공학,발송배전,배전계통,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"배전계통의손실계수,부하율과손실계수와관계및분산손실계수에대하여설명하시오. 청렴은 건전한 국가 재정의 첫걸음"
q-127-2-4,127회 2교시,계통공학,발송배전,분산전원,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"분산전원의연계위치,용량및역률이배전계통의전압변동에미치는영향에대하여설명하시오."
q-131-1-10,131회 1교시,계통공학,발송배전,분산전원,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"분산전원의연계위치,용량및역률에따라배전계통의전압변동에미치는영향에대하여각각설명하시오."
q-135-1-4,135회 1교시,계통공학,발송배전,과도안정도,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,단단법(stepbystepmethod)에의한과도안정도계산에대하여다음사항을설명하시오.1)정의2)동요방정식(SwingEquation)해석3)고장계산
q-137-4-5,137회 4교시,계통공학,발송배전,배전손실,21,standard,개념형 표현 3 · 핵심 주제 1 · 서술형 요구 · 계산형 신호 1,우리나라송배전손실에대한다음사항을설명하시오.1)전력계통의손실에영향을주는요소2)송배전손실의감소요인3)배전선로의손실경감대책
q-114-4-1,114회 4교시,발전공학,발송배전,발전기출력가능곡선,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,동기발전기출력가능곡선(CapabilityCurve)을이용하여동기발전기의운전제한조건및운전시주의사항을설명하시오.
q-120-1-11,120회 1교시,발전공학,발송배전,태양광인버터효율,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,태양광발전시스템에서인버터의단독운전방지를위한수동적검출방식과능동적검출방식에대하여설명하시오.
q-132-3-3,132회 3교시,발전공학,발송배전,발전기출력가능곡선,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,발전기가능출력곡선에대하여다음사항을설명하시오.1)정의2)운전영역및한계곡선3)출력한계를결정하는요인
q-137-4-4,137회 4교시,발전공학,발송배전,단자정수는a=098b=j707c=,21,standard,개념형 표현 5 · 핵심 주제 4 · 서술형 요구 · 기본개념 키워드 · 계산형 신호 5,"단자정수는A=0.98,B=j70.7,C=j0.56× ,D=0.98이다.무부하시에송전단에154kV를인가할때다음을구하시오.1)수전단전압및송전단전류2)수전단전압을140kV로유지하는데소요될수전단조상설비용량4.터빈발전기냉각방식중수소냉각방식에대하여다음을설명하시오.1)수소냉각방식의원리및장점2)수소냉각방식을채용하는이유3)수소냉각방식채용에따른안전대책"
q-108-4-2,108회 4교시,송배전공학,발송배전,송전용량,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"장거리송전선로의송전용량결정시고려해야할조건을제시하고,송전용량을결정하기위한고유부하법과송전용량계수법에대해설명하시오."
q-111-1-7,111회 1교시,송배전공학,발송배전,양수발전소,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,양수발전소는저수지용량에따라운전시간이달라진다.운전시간에따른양수발전소의운전방식에대하여설명하시오.
q-111-2-5,111회 2교시,송배전공학,발송배전,변위전류,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,변위전류에대하여다음물음에답하시오.1)전도전류와변위전류의개념을설명하시오.2)전력용유입콘덴서에유전율이2인절연유에인가된전계가sin(V/m)일때콘덴서내부에서변위전류밀도(A/m2)를계산하시오.
q-126-4-4,126회 4교시,송배전공학,발송배전,계전기,21,standard,개념형 표현 2 · 핵심 주제 2 · 답안키워드 개념형 · 서술형 요구 · 계산형 신호 1,"단락방향계전방식을90°진상전류법으로설명하고,계전기의최대토크각을설명하시오.(단,선로의임피던스각은70°이다.)"
