id,kind,book,subject,chapter,page,number,keyword,formula,reviewNeeded,question
tx-generation-0247-02,exercise,최신 발전공학,발전공학,8장 열역학,247,10,화력,True,True,"66,000[kW]2] 화력발전소에서 6,000[081/ 8)1의 석탄을 사용하고 있는데 열효율 은 301%]라고 한다. 이 경우의 116 1]당의 석탄 소비량 및 1681이 부담한 출력을 구 하여라."
tx-generation-0247-03,exercise,최신 발전공학,발전공학,8장 열역학,247,11,000,True,True,"5,000[kcal/kg]9] 석탄을 사용해서 석탄 TS, 1,500[kWh]S 발전하고 있는 기력 발전소의 종합효율을 구하여라."
tx-generation-0247-04,exercise,최신 발전공학,발전공학,8장 열역학,247,12,최대출력,True,True,"최대출력 500[84 ]의 기력발전소가 부하율 75[%]로 1 개월(30일간) 연속 운전하였 을 때 64,000[40]의 연료를 소비하였다. 발열량을 9,500[081/0]라고 한다면 이 발전 소의 발전단 열효율은 얼마인가"
tx-generation-0247-05,exercise,최신 발전공학,발전공학,8장 열역학,247,13,보일러,True,True,"보일러 입구 급수의 엔탈피가 30[6081/8], 보일러 출구의 과열증기의 엔탈피가 850 [kcal/kg] Acts 한다. 보일러 효율이 80[%], 터빈 발전기의 합성효율이 93[%]일 때 랭킨 사이클의 효율 및 종합효율은 얼마인가"
tx-generation-0247-06,exercise,최신 발전공학,발전공학,8장 열역학,247,14,화력,True,True,"출력 30,000[12 ]의 화력발전소에서 6,000[1 081/ 8]의 석탄을 매시간 15[ 의 비율 로 사용하고 있을 때, 소내동력을 2,000[ ]라고 한다면 소내비을 및 Sad 효율을 구하여라."
tx-generation-0247-07,exercise,최신 발전공학,발전공학,8장 열역학,247,15,보일러,True,True,"어느 기력발전소에서 다음과 같은 값을 얻었다. 보일러 중기배관 장치의 효율 my, 81.5[%] 증기터빈의 열 사이클 HE ny, 36,2[%] 중기터빈의 발전기의 효율 n,, 76.0[%] 사용석탄의 발열량 6,000[kcal/kg] 사용증기의 보유열량 772[kcal/kg] 배기의 보유열량 504[kcal/ke]"
ex-generation-0259-01,example,최신 발전공학,발전공학,9장 보일러 및 연소장치,259,9.2,보일러,True,True,"급수의 엔탈피 15,04[kcal/kg], 압력 160 9/00 ], 보일러 출구의 증기 엔탈피 703.2[ 081/ 9]를 3001 발생하는 보일러가 있다. 저위 발열량 5.5000 08/91 인 석탄을 시간당 4.690[ 9] 소비한다고 할 경우 이 보일러의 효율은 얼마인 가 제의에 따라 . = SLB 급수량은 같다.) i, =15.04 [kcal/kg] i, = 703.2 [kcal/kg]"
ex-generation-0266-01,example,최신 발전공학,발전공학,9장 보일러 및 연소장치,266,9.6,화력,True,True,"매시간당 70[[의 BSS 사용하고 있는 화력발전소의 보일러에서 연소에 필요 한 이론 공기량 [Nm /h] 및 실제의 공기 소요량 [Nm Je 얼마인가 단, 중유의 화학성분(중량)은 탄소 C=85[%], 수소 H=12[%], 유황 6=21%]라 하고 각 성 분의 원자량은 각각 12, 1, 32 그리고 공기의 산소농도는 21.%]라고 한다. 먼저 중유 중에 포함되는 0, 및 SS 계산한다. C2] 중량 Wo=70X 10 x 0.85 = 59,500 [kg] HO"
ex-generation-0279-01,example,최신 발전공학,발전공학,9장 보일러 및 연소장치,279,9.9,화력,True,True,"화력발전소에서 1[ ]의 석탄으로 발생할 수 있는 전력량은 몇 [kwh]el7t 단, 석탄의 발열량은 6,000[ 608 / 9], 발전소의 효율은 36[%]라고 한다. 석탄 1 [1]의 발열량 중에서 전력으로 변환된 총열량 QE Q=1,000 x 6,000 x 0.36 = 21.6 x 10 [kcal] 한편 1[kWhl 860 160811이므로 이 OB 전력량 LS 환산하면"
ex-generation-0280-01,example,최신 발전공학,발전공학,9장 보일러 및 연소장치,280,9.10,화력,True,True,"석탄화력발전소에서 매일 최대출력 80,000[kW], 부하율 90[%]로 30일간 연 속운전할 경우 필요한 석탄량은 몇 [1]인가 단, 열효율은 35[%], 보일러 효율 은 85[%], 터빈 SBS 85[%], 발전기 효율은 98[%]라 하고 석탄의 발열량은 5,500[ 6081/ 9]라고 한다. 먼저 30일간의 전력 발생량 BE E= 80,000 x 0.9 x 24 x 30 = 51.84 X 10 [kWh] 이 Zo) 상당하는 열량 OE kWh]= 860 [ㅠ"
ex-generation-0286-01,example,최신 발전공학,발전공학,9장 보일러 및 연소장치,286,9.12,보일러,True,True,"회분 30[%]를 포함한 석탄을 매시간마다 40[ 의 비율로 태우는 미분탄 연소 보일러가 있다. 연소 시에 생기는 재의 약 20[%]가 화로의 바닥에 떨어지고 나 머지 80[%]는 연소가스와 함께 연도로 운반되는 것으로 한다. 연도에 집진장치 를 설치해서 이 비산회(1/351))를 채취한다면 하루에 몇 [ ]의 재가 채취되겠는 가 단, 집진효율은 90[%]라고 한다. 1일의 전체 회분량은 40x 0.3 x 24 = 288[t] 이중 80 [%]가 연도로 가고 그"
ex-generation-0286-02,example,최신 발전공학,발전공학,9장 보일러 및 연소장치,286,9.13,기력발전소에서의,True,False,기력발전소에서의 공해 방지대책으로서 각광을 받고 있는 SAR (SOx 제거) 와 탈초장치(40× 제거)에 대해서 설명하여라.
ex-generation-0295-01,example,최신 발전공학,발전공학,9장 보일러 및 연소장치,295,9.15,보일러,True,True,"증발량 40007], 압력 120[1 9/07 의 보일러에 급수펌프 2 대로 급수하고 있 다. 급수펌프의 평균효율을 75[%]라고 하면 이것을 운전하는 전동기의 용량은 몇 [1/]면 적당하겠는가 펌프의 소요동력을 [100], 소요수위를 Alm), 급수량을 [ㅠ /9], 펌프 효율을 7, 라고 하면 p= 28QH % 일반적으로 급수 펌프일 경우에는 Me 1.3배, 는 1.5배 정도로 설계하는 것이 보통 이다. 따라서 O= Begg % s00% x 15 =0.088"
ex-generation-0315-01,example,최신 발전공학,발전공학,10장 중기터빈,315,10.3,터빈,True,True,"100,000[kw]el 증가터빈에서 증기 소비율은 7.50 9/0]인데 그 중 15[%]가 급수가열을 위해 추기된다고 한다. 시간당의 냉각수의 소요량을 계산하여라."
ex-generation-0315-02,example,최신 발전공학,발전공학,10장 중기터빈,315,10.4,터빈,True,True,"전열량 736[ 08/ 9104 기압, 30 [ ))의 증기를 발전소 배압터빈에서 사용하 고 전열량 6601 08 /9](2.5 기압)을 갖는 일부 증기를 공장 작업용으로 사용하 고자 한다. 지금 터빈 내의 열량의 변화는 이것의 80[%]가 전력으로 되는 것으 로 가정하면, 1 [kWh] 발전하는 데 필요한 증기량은 몇 9]으로 되겠는가 터빈 내에서 일을 하는 열량은 736 650 = 86[kcal/kg] 이다. i[kWh]=860[kcal] 이므로 제의에 따라"
ex-generation-0317-01,example,최신 발전공학,발전공학,10장 중기터빈,317,10.6,주파수,True,True,"60721 2극, 200,000[kWI2] 터빈 발전기가 전력계통과 연계되어 운전하고 있다. 지금 계통의 주파수가 갑자기 60.2[시까지 상승하였다고 하면 이 발전 기의 출력은 몇 [까지 감소하겠는가 단, 이 터빈의 속도 조정를은 4.%]라고 한다. 속도 조정률은 정격 회전수를 N, 무부하 상승에 의한 회전수를 Met 하면 e= 0 1001%] 회전수와 주파수는 비례관계에 있으므로 NM 대신에 /, HE 두어도 위의 관계식에 는 아무런 변화가 없다. 따라서 fo"
ex-generation-0335-01,example,최신 발전공학,발전공학,10장 중기터빈,335,10.11,터빈,True,True,"증기 소비율 4[kg/kWh], 4 300,000[kw]2] 증기터빈을 전부하 운전하는 데 필요한 표면 복수기의 냉각면적 및 1시간당의 냉각수량을 구하여라."
ex-generation-0360-01,example,최신 발전공학,발전공학,11장 기타의 화력발전,360,11.1,보일러,True,True,"가스 터빈의 배기를 배열회수 보일러에 유도해서 증기를 발생시켜 중기터빈을 구동하는 복합 사이클 발전소에서, 가스 터빈 효율이 32[%], 배기가 보유하는 열량에 대한 증기터빈 발전효율이 20[%]였다고 한다. 이 발전소에서 복합 사이 클 발전전체의 효율은 얼마인가"
ex-generation-0386-01,example,최신 발전공학,발전공학,13장 AAS OE,386,13.1,28,True,True,". 28[6171의 알루미늄 APFO 있다. 최초의 BX Ny = 6.02 ×10[300051이고, ㅅ= 0.8309[077 ]일 때 2.24 분 후에 남아 있는 원자의 수 및 이때의 방사능의 세기를 구하여라."
ex-generation-0387-01,example,최신 발전공학,발전공학,13장 AAS OE,387,13.3,UO,True,True,"UO] 오늘 존재비는 0.72[%]이고 반감기는 7.04×109./68/이다, 의 존재 비가 3[%]였을 때는 지금부터 몇 년 전이겠는가 N= Me 식에 N=0.72, M=3"
ex-generation-0396-01,example,최신 발전공학,발전공학,13장 원자로이톤,396,13.4,3041의,True,True,"1[3041의 에너지를 [09] 및 [46 / 로 나타내어라. APS Mel, 광속을 CBX 10 [cm/sec] eT 하면 아인슈타인의 공식에 따라 에너 지 Be 2=7ㅠ으로 표현된다. 1[8041는 1.66×10 [6]이므로 1[62피의 에너지 =(1.66×10 그) x (3x 10 ) =0.00149 [erg]=931 [MeV] (QAI13.5 1[MeVIE 몇 [081인가 반대로 1[68 는 몇 [MeVIE 되는가 또, [MeV] IW sec] 나타내면"
ex-generation-0397-01,example,최신 발전공학,발전공학,13장 원자로이톤,397,13.4,참조,True,True,참조) 0.215[8001×9310061] = 200[MeV]=3.2x 10 [erg] (
ex-generation-0397-02,example,최신 발전공학,발전공학,13장 원자로이톤,397,13.7,MWD,True,True,"1 [MWD]E 몇 [kWh]2I71 CHE 이 1 [MWD]O 에너지를 얻기 위해서는 20 를 몇 [9] 필요로 하겠는가 또, 이때 발생한 OLIALE 5,500[kcal/kg]2] 발열 SS 갖는 석탄 몇 [toy 해당하는가 단, oO] 원자핵 1 개가 핵분열하면 200[MeV]J2 에너지가 방출되는 것으로 한다."
ex-generation-0398-01,example,최신 발전공학,발전공학,13장 원자로이튼,398,13.8,220,True,True,"220 1[0]이 핵분열함으로써 발생하는 에너지는 6.000[ 08/ 9의 발열량을 갖는 석탄 몇 [toll 상당하는가 40 1 [glo] 발생하는 에너지는 oF 1.961×10 [66811 이므로 석탄량 TE _1,965x 10 . 은 그 Fag 이 06061 5 334 (주) 앞 예제에서 0 1.05 [81이 1[MWD]= 2,064 x 10 [kcal]o] 해당하였으므로 이로부터 05 1 [일 1,965 10 [kcallo] 해당합을 알 수 있다."
ex-generation-0399-01,example,최신 발전공학,발전공학,13장 원자로이튼,399,13.9,원자력,True,True,"전기출력 OOO[MW]2 원자력발전소가 있다. 열효율은 33.2[%]라고 할 때 이 발전소를 1년간 운전하려면 UPS 몇 [ko] 필요로 하겠는가 이때 천연 우라 늄을 사용한다고 하면 몇 [to] 필요하겠는가 원자로의 열출력 PIMWhE 열효율이 33.2[% 이고 전기출력이 900[40 ]이므로 - 000 _ R= 79908 2710-81MW] 따라서 2,71106 ]의 열출력으로 1년간 운전하였을 경우 발생 에너지 FE E=2,711 X 365 = 989.51"
ex-generation-0399-02,example,최신 발전공학,발전공학,13장 원자로이튼,399,18.7,에서와,True,True,"에서와 같이 1 [MWD] 2] 에너지를 얻기 위해서는 ㅁ가 1.05 [8] 필요하였으므로 연간 필요량 2068]은 X= 989.515 x 1.05 x 107 5 1,039[kg] 또, 천연 우라늄에는 중량비로 0.714[%]의 ㅁ가 포함되어 있으므로 필요로 하는 천연 우라늄량 XIE X= aa 10 =145.5(t] ("
ex-generation-0399-03,example,최신 발전공학,발전공학,13장 원자로이튼,399,13.10,원자력,True,False,ger 1008 [의 발전소가 이용를 70[% 로 운전할 AS 연간 소요될 연료의 소비량을 각각 ()) 석유 (2) 석탄 (3) 원자력 의 경우에 대해 구하여라.
ex-generation-0402-01,example,최신 발전공학,발전공학,13장 원자로 이론,402,13.1,020,True,True,"1[0]의 020 가 HAS 하였을 때 발생한 에너지가 전부 열에너지였다면 그 크기는 몇 [kcal] 되겠는가 단, UME 1핵분열당 200[ /6 /1의 에너지를 방 출하는 것으로 한다. 1amu)= 1.6610 [g] 이로부터 1[g]= 6.023 x 10 [amu] 004 의 한 개의 BAPE 235 [3ㅁ11]이므로 1[8]의 원자수는 6.023 x 10 x (1/235) = 2.562 x 10"
ex-generation-0409-01,example,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,409,13.14,원자로,True,True,"어느 원자로에서 한 개의 열중성자가 Ul 흡수(충돌)될 적마다 발생하는 고속 중성자의 평균수가 1.32, 고속 중성자의 핵분열 효과가 1025, 고속 중성 자가 열중성자로 되는 과정에서 공명을 벗어나는 SHH] 0.892, 열중성자의 이 용률이 0.897이었다. 이 원자로에서 중성자의 누출이 전혀 없다고 하면 중성자 증배율은 얼마로 되겠는가 누출이 전혀 없는 원자로의 중성자 증배율은 무한대 원자로의 중배율과 같다고 볼 수 있다. 즉, 4. =nepf 인데, 제의"
tx-generation-0418-01,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,418,1,Einstein9,True,True,Einstein9 에너지식을 이용하여 7.5[8661]에 해당하는 질량(ㅁ868)을 구하여라.
tx-generation-0418-03,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,418,3,6207,True,True,"6207 1[9]이 핵분열하였을 때 방출하는 전유효 에너지를 계산하여라. 또, 이것을 [MWD] 단위로 나타내어라."
tx-generation-0418-07,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,418,7,원자로,True,False,다음 사항을 간단히 설명하여라. (1) 질량수 (2) 질량 결손 (3) 반감기 (4) 원자로의 배율 (5) 반응도 (6) 임계상태 (7) 핵분열 (8) 핵반응 (9) 미시 단면적
tx-generation-0418-11,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,418,11,원자로,True,False,"현재 이용되고 있는 몇 가지 원자로에 대해서 연료, 감속재, 냉각재로서 어떤 것들을 사용하고 있는지 간단히 설명하여라."
tx-generation-0419-02,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,419,13,핵종표에서,True,False,핵종표에서 U9 반감기가 4.47x10A 임을 알았다. 붕괴상수는 얼마인가
tx-generation-0419-03,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,419,14,원자력,True,True,"원자력발전에서의 60 1[8]은 중유의 에너지로 환산하면 몇 [)]에 상당하는가 단, U2] 질량결손은 0.09 [%], 중유의 발열량은 10,000 [061/ㄴ81이라고 한다."
tx-generation-0419-04,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,419,15,원자로,True,True,"0620 를 ARS 하는 무한대 원자로의 열중성자 배율 ,,는 다음 식으로 주어진다고 한다. ke = nepf 이 식의 각 항에 대해서 간단히 설명하여라."
tx-generation-0419-05,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,419,16,원자로,True,True,"고속 중성자의 핵분열 계수 6== 1.023, 중성자 AVS y= 1.69, 공명 흡수 탈출계수 7 ㅋ= 0.76, 열중성자 이용률 /= 0.86인 무한대 원자로의 증배율 를 구하여라."
tx-generation-0419-06,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,419,17,원자로,True,True,"어느 원자로에서 1개의 열중성자가 AR(U )o] 흡수되었을 때 방출하는 고속 중성 자의 평균수가 2.08, 고속 중성자의 핵분열 효과가 1.03, 공명 흡수 탈출확클이 0.865, 열중성자 이용률이 0.603이라고 한다. 중성자의 누출이 없다고 할 경우 이 원자로의 중성자 SSS 계산하여라."
tx-generation-0419-07,exercise,최신 발전공학,발전공학,19장 원지로이튼 ㆍ,419,18,518461,True,True,"1.518461]의 고속 중성자가 중수소핵에 충돌해서 0.025[611의 열중성자로 감속될 때 까지에 필요한 중성자의 평균충돌 회수를 구하여라. 단, 에너지 대수 감쇄율은 0.73 이라고 한다."
ex-generation-0439-01,example,최신 발전공학,발전공학,14장 발전용 원자로,439,14.2,원자력,True,True,"전기 출력 1000[ / 1의 원자력발전소가 있다. 열효율을 33.2[%]라고 할 때 이 발전소를 1년간 운전하려면 US 몇 [9] 필요로 하겠는가 이때 천연 우라 SS 사용한다고 하면 몇 [ ]이 필요하겠는가 원자로의 dee [14 ]는 열효율이 38.2[%(이고 전기출력이 1000[40 1이므로 R= 2000 = 3,012.00]"
ex-generation-0491-01,example,최신 발전공학,발전공학,16장 원자력발전의 안전성,491,16.2,송전,True,True,"최근에 발생한 일본의 후쿠시마 원자력발전소의 사고에 대해 설명하라. 201년 3월 1일, 후쿠시마 제1 원자력발전소는 동북지방태평양 대지진과 이에 따른 쓰나미(해일)에 휠쓸리고 말았다. 저진의 규모는 진도 9.0였으나 쓰나미는 14[20]가 넘는 초유의 것이었다. 당시 후쿠시마 제1원발(1-3호기), 제3원발(1-4호기)이 가동 증이었는데, 지진발생 직후 모든 원자로는 자동정지되었다. 그러나 제1 원발에서는 구내의 송전철탑이 도 괴, 수전시설도 손상되어 외부전원"
ex-generation-0509-01,example,최신 발전공학,발전공학,16장 원자력발전의 안전성,509,17.3,화력,True,False,/110-화력복합 시스템에 대해서 간단히 설명하여라.
ex-generation-0516-01,example,최신 발전공학,발전공학,16장 원자력발전의 안전성,516,17.6,터빈,True,True,". MENS 가스화해서 연료로 하는 가스-증기 복합 사이클 발전소에서 연료열량 을 , 가스 터빈 입력열량을 , 가스 터빈 출구열량을 ,, 증기터빈 입력열 BS Q, 증기터빈 출구열량을 ),라고 할 때 이 사이클의 열효율 7가 _ (.- ae al 00 로 된다는 것을 보여라. 먼저 복합 사이클의 구성은 그림 17.8과 같고 이때의 전체 사이클 열효율 는 다음 식 으로 된다는 것이 알려져 있다. 끼 ~~ ELE fp 그림 17.8 복합 사이클의 개념도 7=1-10"
ex-generation-0522-01,example,최신 발전공학,발전공학,16장 원자력발전의 안전성,522,17.7,다음과,True,False,다음과 같은 집중형 태양열 발전소에 필요한 수광( ) 면적을 계산하여라.
ex-generation-0532-01,example,최신 발전공학,발전공학,17장 새로운 발전,532,17.8,전압,True,True,"태양전지의 변환효율을 15[%]라고 할 때 가로. 세로의 길이가 각각 10[07)]인 태양전지의 최소단위인 솔라 셀을 직렬로 36개 접속한 태양전지 모듈(스트링) 의 최대 SAS 얼마가 되겠는가 Ct, 태양광의 반사조도는 1000[ /0 라고 한다. 또, 셀의 출력전압을 0.5[ /]라고 하면 모듈의 출력전압은 얼마인가 태양전지의 SAS 일사량에 의존하기 때문에 먼저 기준 상태를 정해주어야 한다. 일반적으로는 태양광의 스펙트럼 분포 AM=15, 반사조도 1000"
ex-generation-0532-02,example,최신 발전공학,발전공학,17장 새로운 발전,532,17.9,풍력,True,True,평균의 일조시간을 4시간/일 이라고 할 때 30 0]의 태양광발전 시스템의 연간 발전량은 얼마가 되는가 여기서 주어진 평균의 일조시간 4시간/일 이란 태양광발전 시스템이 하루 24시간 중 에서 100(%] 풀로 SAS 낼 수 있는 시간이 4시간이라고 하는 것이므로 연간 발전량 = 3[kW] x 4(시간) × 365(일) = 4380[kWh] 세계 규모로 본다면 태양광발전은 풍력발전에 이어 두 번째로 발전량이 큰 신재생에너 지이다. 2000년대 전반까지는 이 태양
ex-generation-0536-01,example,최신 발전공학,발전공학,17장 새로운 발전,536,7.12,2009142,True,True,"2009142) 우리나라의 총수요 전력(총판매 전력량)은 약 4.4 ×10 [ 7였다. 이것을 변환효율 10[%]의 태양전지로 발전하려면 어느 정도의 면적이 필요하 겠는가 또, 이것은 우리나라 면적의 몇 [%]에 해당하겠는가 ct 연간 일조시 간은 2000 시간, 태양복사 에너지는 평균 0.5[4/0 ]라고 한다. 소요될 수광면적을 라고 하면 그 A= PESO 4.4 10 [m ]= 4.4 10 [km ] 한편 우리나라의 WAS oF 90,000[km ] 이므로"
ex-generation-0549-01,example,최신 발전공학,발전공학,17장 새로운발전,549,17.15,로터의,True,True,로터의 지름이 31077인 프로펠러헝 풍차가 풍속이 16.5[0/6)일 때에 회전수 50 [ 007]으로 800[ 1의 발전기 SAS 내고 있다고 한다. 이때 이 풍차의 출 력계수와 주속비를 구하여라.
ex-generation-0550-01,example,최신 발전공학,발전공학,17장 새로운발전,550,17.17,풍력,True,True,"품력발전의 운전특성을 나타내는 데 사용되는 아래의 용어를 설명하라, (1) 설비 이용률 (2) 시간 가동률 1. 설비 이용률(80801 Factor) 풍력발전에서의 설비이용률은 주어진 풍력발전장치가 어느 기간에 최대의 발전 능력(정격출력)으로 발전했을 때의 출력에 대한 그 기간의 실제의 발전량의 비율 을 말한다. 일반적으로는 연간발전량으로 비교하기 때문에 그 풍력발전장치의 1년간의 발전량을 그 발전장치의 정격출력×8760시간(1년간의 시간 수)로 나눈 값으로 나"
ex-generation-0554-02,example,최신 발전공학,발전공학,17장 새로운 발전,554,17.20,온도,True,True,"온도 30[×ㅇ의 표층해수와 온도 5[6ㅁ의 심층해수를 각각 고온, 저온의 Wao 로 하는 열기관을 생각해 본다. 이와 같은 열기관의 실현은 실제로 가능한 것인 지 검토하여라 ( 카르노 열기관의 효율을 참조해서 검토할 것)."
ex-generation-0587-01,example,최신 발전공학,발전공학,10장 에너지 저장기술,587,18.1,전압,True,False,. 비유전율 3의 절연재료를 사이에 평행평판 콘덴서에 전압을 인가해서 전극 간의 전계강도를 A0[kV/mm]z 하였을 경우 이 콘덴서에 ABE 저장 에너지 BES 구하여라.
ex-generation-0590-01,example,최신 발전공학,발전공학,10장 에너지 저장기술,590,18.2,낙차,True,False,낙차 100[7의 양수 발전소가 있다. 단위 수량당의 저장 에너지를 구하여라.
